MEAL_CLSF_NM,MEAL_NM,COOK_MTH_CONT,MATRL_NM,CALORIE_QY,CARBOH_QY,PROTEIN_QY,FAT_QY,CELLU_QY,CALCIUM_QY,PHOSPH_QY,FE_QY,NATRIUM_QY,POTASSIUM_QY,VITAMINA_QY,THIAMIN_QY,RIBOFLAMIN_QY,NIACIN_QY,VITAMINC_QY,MEAL_PICTR_FILE_NM
"찜류","오징어찜","① 오징어는 껍질을 벗겨 찜기에 찐 후 한 입 크기로 자른다.<br>② 고추장, 식초, 설탕, 마늘, 깨소금을 섞어 양념장을 만든다.<br>③ 오징어와 양념장을 함께 담아낸다.","오징어, 생것 15g, 고추장 2g, 식초 2g, 설탕, 백설탕 1g, 깨소금 0.2g, 마늘, 구근, 생것 0.5g, ","23.3","2.0","2.9","0.3","0.2","6.3","41.2","0.1","98.9","63.2","7.8","0.0","0.0","0.5","0.3","5053.jpg"
"찜류","조기찜","① 조기는 지느러미와 비늘을 깨끗이 제거하고 칼집을 넣는다.<br>② 찜기에 조기를 넣고 다진 파와 실고추를 뿌려 찐다.","조기, 생것 60g, 파, 대파 0.5g, 실고추 0.2g, ","83.6","0.1","11.6","3.8","0.1","46.8","118.1","0.6","223.8","153.3","10.9","0.0","0.1","0.6","1.2","5054.jpg"
"찜류","코다리찜","① 코다리는 적당한 크기로 토막내어 찐다.<br>② 양파는 깍둑썰기하고 파는 어슷썬다.<br>③ 고추가루, 진간장, 참기름, 설탕, 마늘, 후추를 섞어 양념장을 만든다.<br>④ 냄비에 찐 코다리와 양파, 파를 넣고 양념장을 넣어 조린다.","명태, 코다리 38g, 양파, 생것, 국내산 10g, 파, 대파 2g, 참기름 0.5g, 고추가루 1g, 간장, 왜간장 1g, 설탕, 백설탕 0.3g, 마늘, 구근, 생것 0.3g, 후추, 분말 0.01g, ","54.3","1.7","8.6","1.3","0.6","19.9","91.3","0.3","138.4","136.9","36.2","0.1","0.1","0.8","1.4","5055.jpg"
"구이류","김구이","① 약한 불에 김을 굽는다.","김 참김, 맛김 2g, ","5.3","0.8","0.8","0.0","0.5","4.6","14.1","0.4","38.8","37.3","69.0","0.0","0.1","0.2","1.4","6001.jpg"
"구이류","삼치구이","① 삼치를 적당한 크기로 자른다.<br>② 식용유를 두른 팬에 삼치를 알맞게 굽는다.<br>③ 양념을 만들어 다 구워진 삼치에 얹는다.","삼치, 생것 45g, 콩기름 2g, 간장, 왜간장 0.5g, 엿, 물엿 0.5g, 양파, 생것, 국내산 0.5g, 설탕, 백설탕 0.5g, 마늘, 구근, 생것 0.5g, 청주 0.5g, 생강, 구근, 국내산 0.3g, ","102.9","1.2","8.8","6.8","0.0","7.2","107.4","0.2","78.4","151.1","22.1","0.0","0.1","2.1","0.1","6002.jpg"
"구이류","고등어구이","① 팬에 식용유를 두르고 고등어를 굽는다.","고등어, 생것 45g, 콩기름 3g, ","148.5","0.1","8.7","12.4","0.0","10.8","90.4","0.5","28.8","116.6","18.0","0.0","0.2","3.4","0.4","6003.jpg"
"구이류","뱅어포구이","① 뱅어포를 석쇠에 구운 뒤 설탕을 뿌려 먹기 좋은 크기로 자른다.","뱅어, 포 5g, 설탕, 백설탕 0.5g, 콩기름 2g, ","37.7","0.6","3.0","2.6","0.0","49.1","44.5","0.2","34.0","58.2","0.0","0.0","0.0","0.2","0.0","6004.jpg"
"구이류","두부구이","① 두부를 먹기 좋은 크기로 자른 다음, 식용유에 노릇노릇하게 굽는다.<br>② 파, 국간장, 진간장, 고춧가루, 마늘, 설탕, 깨소금, 참기름으로 양념한다.","두부, 두부 45g, 파, 대파 0.5g, 간장, 재래간장 0.5g, 간장, 왜간장 0.5g, 고추가루 0.1g, 마늘, 구근, 생것 0.5g, 설탕, 백설탕 0.5g, 깨소금 0.2g, 참기름 0.2g, ","42.0","2.1","4.0","1.9","1.2","74.9","44.7","1.2","75.5","11.4","4.0","0.0","0.0","0.4","0.2","6005.jpg"
"구이류","달걀후라이","① 팬에 기름을 두른 후, 달걀을 굽는다.","계란, 전란, 생것 50g, 콩기름 1g, ","87.8","0.5","6.4","6.5","0.0","23.5","84.0","0.9","63.0","60.0","78.0","0.0","0.1","0.0","0.0","6006.jpg"
"구이류","갈치구이","① 팬에 식용유를 두르고 갈치를 굽는다.","갈치, 생것 45g, 콩기름 2g, ","82.9","0.0","8.1","5.4","0.0","7.2","85.0","0.2","63.4","120.6","10.8","0.0","0.0","1.4","0.4","6007.jpg"
